ID,population,DTA,ASI
W22 x TIL03 BC1S4# Line_A066,W22TIL03,82.0,0.0
W22 x TIL03 BC1S4# Line_A068,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_A069,W22TIL03,84.0,-4.0
W22 x TIL03 BC1S4# Line_A070,W22TIL03,79.0,-2.0
W22 x TIL03 BC1S4# Line_A071,W22TIL03,81.0,-2.0
W22 x TIL03 BC1S4# Line_A072,W22TIL03,82.0,0.0
W22 x TIL03 BC1S4# Line_A073,W22TIL03,91.0,-2.0
W22 x TIL03 BC1S4# Line_A074,W22TIL03,86.0,-4.0
W22 x TIL03 BC1S4# Line_A078,W22TIL03,78.0,-1.0
W22 x TIL03 BC1S4# Line_A079,W22TIL03,75.0,-1.0
W22 x TIL03 BC1S4# Line_A080,W22TIL03,84.0,-2.0
W22 x TIL03 BC1S4# Line_A081,W22TIL03,78.0,-1.0
W22 x TIL03 BC1S4# Line_A082,W22TIL03,89.0,-3.0
W22 x TIL03 BC1S4# Line_A083,W22TIL03,82.0,-2.0
W22 x TIL03 BC1S4# Line_A084,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_A085,W22TIL03,80.0,-2.0
W22 x TIL03 BC1S4# Line_A086,W22TIL03,84.0,0.0
W22 x TIL03 BC1S4# Line_A087,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_A088,W22TIL03,84.0,-2.0
W22 x TIL03 BC1S4# Line_A089,W22TIL03,83.0,-1.0
W22 x TIL03 BC1S4# Line_A090,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_A091,W22TIL03,76.0,0.0
W22 x TIL03 BC1S4# Line_A092,W22TIL03,87.0,0.0
W22 x TIL03 BC1S4# Line_A093,W22TIL03,82.0,-2.0
W22 x TIL03 BC1S4# Line_A094,W22TIL03,84.0,-1.0
W22 x TIL03 BC1S4# Line_A096,W22TIL03,83.0,-5.0
W22 x TIL03 BC1S4# Line_A097,W22TIL03,83.0,-1.0
W22 x TIL03 BC1S4# Line_A098,W22TIL03,83.0,-3.0
W22 x TIL03 BC1S4# Line_A101,W22TIL03,91.0,-2.0
W22 x TIL03 BC1S4# Line_A102,W22TIL03,90.0,-3.0
W22 x TIL03 BC1S4# Line_A103,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_A104,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_B001,W22TIL03,91.0,0.0
W22 x TIL03 BC1S4# Line_B002,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_B003,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_B005,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_B007,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B009,W22TIL03,81.0,-5.0
W22 x TIL03 BC1S4# Line_B010,W22TIL03,92.0,-2.0
W22 x TIL03 BC1S4# Line_B011,W22TIL03,82.0,-2.0
W22 x TIL03 BC1S4# Line_B013,W22TIL03,81.0,-4.0
W22 x TIL03 BC1S4# Line_B014,W22TIL03,84.0,-2.0
W22 x TIL03 BC1S4# Line_B019,W22TIL03,79.0,0.0
W22 x TIL03 BC1S4# Line_B021,W22TIL03,82.0,-4.0
W22 x TIL03 BC1S4# Line_B022,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B023,W22TIL03,86.0,0.0
W22 x TIL03 BC1S4# Line_B025,W22TIL03,84.0,-3.0
W22 x TIL03 BC1S4# Line_B026,W22TIL03,78.0,-1.0
W22 x TIL03 BC1S4# Line_B027,W22TIL03,82.0,-2.0
W22 x TIL03 BC1S4# Line_B028,W22TIL03,86.0,-2.0
W22 x TIL03 BC1S4# Line_B029,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_B030,W22TIL03,81.0,-6.0
W22 x TIL03 BC1S4# Line_B031,W22TIL03,77.0,-2.0
W22 x TIL03 BC1S4# Line_B032,W22TIL03,84.0,-2.0
W22 x TIL03 BC1S4# Line_B033,W22TIL03,83.0,1.0
W22 x TIL03 BC1S4# Line_B034,W22TIL03,81.0,1.0
W22 x TIL03 BC1S4# Line_B035,W22TIL03,80.0,0.0
W22 x TIL03 BC1S4# Line_B036,W22TIL03,77.0,1.0
W22 x TIL03 BC1S4# Line_B037,W22TIL03,81.0,-6.0
W22 x TIL03 BC1S4# Line_B038,W22TIL03,75.0,0.0
W22 x TIL03 BC1S4# Line_B039,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B040,W22TIL03,81.0,-5.0
W22 x TIL03 BC1S4# Line_B044,W22TIL03,84.0,-2.0
W22 x TIL03 BC1S4# Line_B045,W22TIL03,82.0,0.0
W22 x TIL03 BC1S4# Line_B047,W22TIL03,86.0,-6.0
W22 x TIL03 BC1S4# Line_B048,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_B050,W22TIL03,78.0,-6.0
W22 x TIL03 BC1S4# Line_B052,W22TIL03,87.0,0.0
W22 x TIL03 BC1S4# Line_B053,W22TIL03,82.0,-4.0
W22 x TIL03 BC1S4# Line_B054,W22TIL03,86.0,-1.0
W22 x TIL03 BC1S4# Line_B055,W22TIL03,84.0,-3.0
W22 x TIL03 BC1S4# Line_B056,W22TIL03,87.0,-2.0
W22 x TIL03 BC1S4# Line_B058,W22TIL03,94.0,-4.0
W22 x TIL03 BC1S4# Line_B059,W22TIL03,77.0,-7.0
W22 x TIL03 BC1S4# Line_B060,W22TIL03,82.0,1.0
W22 x TIL03 BC1S4# Line_B061,W22TIL03,78.0,-2.0
W22 x TIL03 BC1S4# Line_B062,W22TIL03,84.0,-3.0
W22 x TIL03 BC1S4# Line_B063,W22TIL03,77.0,-2.0
W22 x TIL03 BC1S4# Line_B064,W22TIL03,78.0,-1.0
W22 x TIL03 BC1S4# Line_B066,W22TIL03,76.0,-3.0
W22 x TIL03 BC1S4# Line_B068,W22TIL03,83.0,-3.0
W22 x TIL03 BC1S4# Line_B069,W22TIL03,73.0,-3.0
W22 x TIL03 BC1S4# Line_B070,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_B071,W22TIL03,83.0,-6.0
W22 x TIL03 BC1S4# Line_B072,W22TIL03,81.0,-3.0
W22 x TIL03 BC1S4# Line_B073,W22TIL03,81.0,-4.0
W22 x TIL03 BC1S4# Line_B076,W22TIL03,84.0,-2.0
W22 x TIL03 BC1S4# Line_B077,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B078,W22TIL03,87.0,1.0
W22 x TIL03 BC1S4# Line_B079,W22TIL03,78.0,-2.0
W22 x TIL03 BC1S4# Line_B080,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B081,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B083,W22TIL03,77.0,1.0
W22 x TIL03 BC1S4# Line_B084,W22TIL03,84.0,-2.0
W22 x TIL03 BC1S4# Line_B085,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B086,W22TIL03,85.0,0.0
W22 x TIL03 BC1S4# Line_B087,W22TIL03,91.0,-3.0
W22 x TIL03 BC1S4# Line_B088,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_B089,W22TIL03,81.0,-4.0
W22 x TIL03 BC1S4# Line_B091,W22TIL03,84.0,-1.0
W22 x TIL03 BC1S4# Line_B092,W22TIL03,83.0,-3.0
W22 x TIL03 BC1S4# Line_B093,W22TIL03,84.0,-2.0
W22 x TIL03 BC1S4# Line_B094,W22TIL03,83.0,-3.0
W22 x TIL03 BC1S4# Line_B096,W22TIL03,81.0,-8.0
W22 x TIL03 BC1S4# Line_B097,W22TIL03,76.0,-2.0
W22 x TIL03 BC1S4# Line_B098,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B099,W22TIL03,79.0,1.0
W22 x TIL03 BC1S4# Line_B101,W22TIL03,74.0,-5.0
W22 x TIL03 BC1S4# Line_B102,W22TIL03,86.0,-4.0
W22 x TIL03 BC1S4# Line_B103,W22TIL03,87.0,0.0
W22 x TIL03 BC1S4# Line_B105,W22TIL03,78.0,-1.0
W22 x TIL03 BC1S4# Line_B106,W22TIL03,82.0,0.0
W22 x TIL03 BC1S4# Line_B107,W22TIL03,80.0,1.0
W22 x TIL03 BC1S4# Line_B110,W22TIL03,81.0,1.0
W22 x TIL03 BC1S4# Line_B112,W22TIL03,80.0,-2.0
W22 x TIL03 BC1S4# Line_B113,W22TIL03,91.0,-1.0
W22 x TIL03 BC1S4# Line_B114,W22TIL03,77.0,-10.0
W22 x TIL03 BC1S4# Line_B115,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_B116,W22TIL03,78.0,-4.0
W22 x TIL03 BC1S4# Line_B117,W22TIL03,78.0,-4.0
W22 x TIL03 BC1S4# Line_B118,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_B119,W22TIL03,73.0,-1.0
W22 x TIL03 BC1S4# Line_B120,W22TIL03,77.0,-4.0
W22 x TIL03 BC1S4# Line_B122,W22TIL03,79.0,-1.0
W22 x TIL03 BC1S4# Line_B123,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_B124,W22TIL03,80.0,0.0
W22 x TIL03 BC1S4# Line_B126,W22TIL03,85.0,0.0
W22 x TIL03 BC1S4# Line_C002,W22TIL03,79.0,0.0
W22 x TIL03 BC1S4# Line_C005,W22TIL03,78.0,-1.0
W22 x TIL03 BC1S4# Line_C006,W22TIL03,86.0,-6.0
W22 x TIL03 BC1S4# Line_C007,W22TIL03,78.0,-4.0
W22 x TIL03 BC1S4# Line_C008,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_C010,W22TIL03,86.0,-4.0
W22 x TIL03 BC1S4# Line_C011,W22TIL03,84.0,0.0
W22 x TIL03 BC1S4# Line_C012,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_C013,W22TIL03,81.0,-7.0
W22 x TIL03 BC1S4# Line_C014,W22TIL03,88.0,-6.0
W22 x TIL03 BC1S4# Line_C015,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_C016,W22TIL03,85.0,0.0
W22 x TIL03 BC1S4# Line_C017,W22TIL03,86.0,-5.0
W22 x TIL03 BC1S4# Line_C018,W22TIL03,93.0,-1.0
W22 x TIL03 BC1S4# Line_C019,W22TIL03,88.0,-3.0
W22 x TIL03 BC1S4# Line_C020,W22TIL03,82.0,-1.0
W22 x TIL03 BC1S4# Line_C021,W22TIL03,78.0,-4.0
W22 x TIL03 BC1S4# Line_C022,W22TIL03,78.0,-1.0
W22 x TIL03 BC1S4# Line_C025,W22TIL03,87.0,-3.0
W22 x TIL03 BC1S4# Line_C026,W22TIL03,79.0,-1.0
W22 x TIL03 BC1S4# Line_C027,W22TIL03,86.0,-2.0
W22 x TIL03 BC1S4# Line_C029,W22TIL03,79.0,-2.0
W22 x TIL03 BC1S4# Line_C032,W22TIL03,80.0,0.0
W22 x TIL03 BC1S4# Line_C034,W22TIL03,86.0,0.0
W22 x TIL03 BC1S4# Line_C036,W22TIL03,81.0,-5.0
W22 x TIL03 BC1S4# Line_C037,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_C038,W22TIL03,86.0,-2.0
W22 x TIL03 BC1S4# Line_C039,W22TIL03,74.0,-2.0
W22 x TIL03 BC1S4# Line_C040,W22TIL03,88.0,-7.0
W22 x TIL03 BC1S4# Line_C041,W22TIL03,83.0,-1.0
W22 x TIL03 BC1S4# Line_C042,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_C043,W22TIL03,79.0,-6.0
W22 x TIL03 BC1S4# Line_C045,W22TIL03,80.0,-9.0
W22 x TIL03 BC1S4# Line_C046,W22TIL03,81.0,-5.0
W22 x TIL03 BC1S4# Line_C047,W22TIL03,78.0,-4.0
W22 x TIL03 BC1S4# Line_C049,W22TIL03,80.0,-2.0
W22 x TIL03 BC1S4# Line_C050,W22TIL03,79.0,0.0
W22 x TIL03 BC1S4# Line_C051,W22TIL03,77.0,-2.0
W22 x TIL03 BC1S4# Line_C052,W22TIL03,84.0,0.0
W22 x TIL03 BC1S4# Line_C054,W22TIL03,83.0,-1.0
W22 x TIL03 BC1S4# Line_C055,W22TIL03,82.0,-4.0
W22 x TIL03 BC1S4# Line_C056,W22TIL03,80.0,-4.0
W22 x TIL03 BC1S4# Line_C057,W22TIL03,83.0,-6.0
W22 x TIL03 BC1S4# Line_C059,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_C063,W22TIL03,81.0,0.0
W22 x TIL03 BC1S4# Line_C064,W22TIL03,79.0,-3.0
W22 x TIL03 BC1S4# Line_C065,W22TIL03,80.0,-2.0
W22 x TIL03 BC1S4# Line_C066,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_C067,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_C068,W22TIL03,78.0,-1.0
W22 x TIL03 BC1S4# Line_C070,W22TIL03,78.0,-4.0
W22 x TIL03 BC1S4# Line_C073,W22TIL03,80.0,2.0
W22 x TIL03 BC1S4# Line_C075,W22TIL03,82.0,2.0
W22 x TIL03 BC1S4# Line_C076,W22TIL03,91.0,0.0
W22 x TIL03 BC1S4# Line_C077,W22TIL03,76.0,-2.0
W22 x TIL03 BC1S4# Line_C078,W22TIL03,76.0,-3.0
W22 x TIL03 BC1S4# Line_C079,W22TIL03,84.0,0.0
W22 x TIL03 BC1S4# Line_C080,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_C082,W22TIL03,81.0,-3.0
W22 x TIL03 BC1S4# Line_C083,W22TIL03,84.0,-3.0
W22 x TIL03 BC1S4# Line_C084,W22TIL03,83.0,-3.0
W22 x TIL03 BC1S4# Line_C089,W22TIL03,86.0,-3.0
W22 x TIL03 BC1S4# Line_C091,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_C093,W22TIL03,83.0,-1.0
W22 x TIL03 BC1S4# Line_C094,W22TIL03,80.0,-4.0
W22 x TIL03 BC1S4# Line_C096,W22TIL03,80.0,0.0
W22 x TIL03 BC1S4# Line_C098,W22TIL03,84.0,0.0
W22 x TIL03 BC1S4# Line_C100,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_C101,W22TIL03,78.0,-2.0
W22 x TIL03 BC1S4# Line_C102,W22TIL03,73.0,-2.0
W22 x TIL03 BC1S4# Line_C103,W22TIL03,81.0,2.0
W22 x TIL03 BC1S4# Line_C104,W22TIL03,82.0,-2.0
W22 x TIL03 BC1S4# Line_C105,W22TIL03,82.0,-2.0
W22 x TIL03 BC1S4# Line_C106,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_C107,W22TIL03,83.0,-1.0
W22 x TIL03 BC1S4# Line_C108,W22TIL03,76.0,-6.0
W22 x TIL03 BC1S4# Line_C109,W22TIL03,91.0,-2.0
W22 x TIL03 BC1S4# Line_C110,W22TIL03,78.0,-5.0
W22 x TIL03 BC1S4# Line_C111,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_C112,W22TIL03,77.0,-2.0
W22 x TIL03 BC1S4# Line_A001,W22TIL03,72.0,-5.0
W22 x TIL03 BC1S4# Line_A002,W22TIL03,68.0,-4.0
W22 x TIL03 BC1S4# Line_A003,W22TIL03,74.0,-4.0
W22 x TIL03 BC1S4# Line_A004,W22TIL03,68.0,-3.0
W22 x TIL03 BC1S4# Line_A005,W22TIL03,73.0,-1.0
W22 x TIL03 BC1S4# Line_A006,W22TIL03,73.0,-3.0
W22 x TIL03 BC1S4# Line_A007,W22TIL03,68.0,-3.0
W22 x TIL03 BC1S4# Line_A009,W22TIL03,73.0,-8.0
W22 x TIL03 BC1S4# Line_A010,W22TIL03,91.0,5.0
W22 x TIL03 BC1S4# Line_A011,W22TIL03,78.0,-2.0
W22 x TIL03 BC1S4# Line_A014,W22TIL03,76.0,-8.0
W22 x TIL03 BC1S4# Line_A015,W22TIL03,67.0,-3.0
W22 x TIL03 BC1S4# Line_A016,W22TIL03,72.0,0.0
W22 x TIL03 BC1S4# Line_A017,W22TIL03,70.0,-1.0
W22 x TIL03 BC1S4# Line_A018,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_A019,W22TIL03,79.0,-7.0
W22 x TIL03 BC1S4# Line_A020,W22TIL03,81.0,-1.0
W22 x TIL03 BC1S4# Line_A022,W22TIL03,70.0,-6.0
W22 x TIL03 BC1S4# Line_A024,W22TIL03,78.0,-2.0
W22 x TIL03 BC1S4# Line_A028,W22TIL03,75.0,-5.0
W22 x TIL03 BC1S4# Line_A029,W22TIL03,70.0,-5.0
W22 x TIL03 BC1S4# Line_A031,W22TIL03,81.0,-3.0
W22 x TIL03 BC1S4# Line_A032,W22TIL03,70.0,-5.0
W22 x TIL03 BC1S4# Line_A033,W22TIL03,72.0,-4.0
W22 x TIL03 BC1S4# Line_A034,W22TIL03,75.0,-1.0
W22 x TIL03 BC1S4# Line_A035,W22TIL03,85.0,0.0
W22 x TIL03 BC1S4# Line_A036,W22TIL03,84.0,-1.0
W22 x TIL03 BC1S4# Line_A037,W22TIL03,73.0,-4.0
W22 x TIL03 BC1S4# Line_A038,W22TIL03,76.0,0.0
W22 x TIL03 BC1S4# Line_A039,W22TIL03,69.0,-5.0
W22 x TIL03 BC1S4# Line_A040,W22TIL03,79.0,-6.0
W22 x TIL03 BC1S4# Line_A042,W22TIL03,81.0,-10.0
W22 x TIL03 BC1S4# Line_A043,W22TIL03,70.0,-6.0
W22 x TIL03 BC1S4# Line_A044,W22TIL03,85.0,-1.0
W22 x TIL03 BC1S4# Line_A045,W22TIL03,73.0,0.0
W22 x TIL03 BC1S4# Line_A046,W22TIL03,65.0,0.0
W22 x TIL03 BC1S4# Line_A047,W22TIL03,85.0,0.0
W22 x TIL03 BC1S4# Line_A048,W22TIL03,69.0,1.0
W22 x TIL03 BC1S4# Line_A049,W22TIL03,83.0,-3.0
W22 x TIL03 BC1S4# Line_A052,W22TIL03,72.0,-3.0
W22 x TIL03 BC1S4# Line_A053,W22TIL03,70.0,-3.0
W22 x TIL03 BC1S4# Line_A054,W22TIL03,80.0,-1.0
W22 x TIL03 BC1S4# Line_A057,W22TIL03,80.0,0.0
W22 x TIL03 BC1S4# Line_A058,W22TIL03,85.0,-5.0
W22 x TIL03 BC1S4# Line_A059,W22TIL03,71.0,0.0
W22 x TIL03 BC1S4# Line_A060,W22TIL03,89.0,-1.0
W22 x TIL03 BC1S4# Line_A061,W22TIL03,70.0,-8.0
W22 x TIL03 BC1S4# Line_A062,W22TIL03,69.0,0.0
W22 x TIL03 BC1S4# Line_A064,W22TIL03,69.0,0.0
W22 x TIL03 BC1S4# Line_A065,W22TIL03,73.0,-3.0
W22 x TIL03 BC1S4# Line_A066,W22TIL03,75.0,-2.0
W22 x TIL03 BC1S4# Line_A068,W22TIL03,73.0,-2.0
W22 x TIL03 BC1S4# Line_A069,W22TIL03,77.0,-4.0
W22 x TIL03 BC1S4# Line_A070,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_A071,W22TIL03,72.0,-3.0
W22 x TIL03 BC1S4# Line_A072,W22TIL03,74.0,-2.0
W22 x TIL03 BC1S4# Line_A073,W22TIL03,82.0,-7.0
W22 x TIL03 BC1S4# Line_A074,W22TIL03,83.0,-6.0
W22 x TIL03 BC1S4# Line_A075,W22TIL03,84.0,-5.0
W22 x TIL03 BC1S4# Line_A078,W22TIL03,71.0,-2.0
W22 x TIL03 BC1S4# Line_A079,W22TIL03,69.0,0.0
W22 x TIL03 BC1S4# Line_A080,W22TIL03,78.0,-2.0
W22 x TIL03 BC1S4# Line_A081,W22TIL03,69.0,-3.0
W22 x TIL03 BC1S4# Line_A082,W22TIL03,83.0,-6.0
W22 x TIL03 BC1S4# Line_A083,W22TIL03,77.0,-3.0
W22 x TIL03 BC1S4# Line_A084,W22TIL03,69.0,-2.0
W22 x TIL03 BC1S4# Line_A085,W22TIL03,76.0,-3.0
W22 x TIL03 BC1S4# Line_A086,W22TIL03,73.0,-4.0
W22 x TIL03 BC1S4# Line_A087,W22TIL03,68.0,-3.0
W22 x TIL03 BC1S4# Line_A088,W22TIL03,79.0,-10.0
W22 x TIL03 BC1S4# Line_A089,W22TIL03,75.0,-3.0
W22 x TIL03 BC1S4# Line_A090,W22TIL03,70.0,-2.0
W22 x TIL03 BC1S4# Line_A091,W22TIL03,67.0,-2.0
W22 x TIL03 BC1S4# Line_A092,W22TIL03,77.0,-2.0
W22 x TIL03 BC1S4# Line_A093,W22TIL03,74.0,-2.0
W22 x TIL03 BC1S4# Line_A094,W22TIL03,77.0,-3.0
W22 x TIL03 BC1S4# Line_A096,W22TIL03,81.0,-4.0
W22 x TIL03 BC1S4# Line_A097,W22TIL03,77.0,-2.0
W22 x TIL03 BC1S4# Line_A098,W22TIL03,78.0,-2.0
W22 x TIL03 BC1S4# Line_A100,W22TIL03,76.0,-8.0
W22 x TIL03 BC1S4# Line_A101,W22TIL03,86.0,-8.0
W22 x TIL03 BC1S4# Line_A102,W22TIL03,79.0,-10.0
W22 x TIL03 BC1S4# Line_A103,W22TIL03,77.0,-1.0
W22 x TIL03 BC1S4# Line_A104,W22TIL03,73.0,-1.0
W22 x TIL03 BC1S4# Line_B001,W22TIL03,86.0,0.0
W22 x TIL03 BC1S4# Line_B002,W22TIL03,70.0,-1.0
W22 x TIL03 BC1S4# Line_B003,W22TIL03,73.0,-1.0
W22 x TIL03 BC1S4# Line_B005,W22TIL03,75.0,-3.0
W22 x TIL03 BC1S4# Line_B007,W22TIL03,74.0,1.0
W22 x TIL03 BC1S4# Line_B009,W22TIL03,75.0,-2.0
W22 x TIL03 BC1S4# Line_B010,W22TIL03,89.0,3.0
W22 x TIL03 BC1S4# Line_B011,W22TIL03,71.0,-5.0
W22 x TIL03 BC1S4# Line_B013,W22TIL03,74.0,-1.0
W22 x TIL03 BC1S4# Line_B014,W22TIL03,76.0,-4.0
W22 x TIL03 BC1S4# Line_B019,W22TIL03,74.0,-1.0
W22 x TIL03 BC1S4# Line_B021,W22TIL03,75.0,-4.0
W22 x TIL03 BC1S4# Line_B022,W22TIL03,71.0,-4.0
W22 x TIL03 BC1S4# Line_B023,W22TIL03,73.0,-11.0
W22 x TIL03 BC1S4# Line_B024,W22TIL03,75.0,-3.0
W22 x TIL03 BC1S4# Line_B025,W22TIL03,75.0,0.0
W22 x TIL03 BC1S4# Line_B026,W22TIL03,71.0,-3.0
W22 x TIL03 BC1S4# Line_B027,W22TIL03,75.0,-4.0
W22 x TIL03 BC1S4# Line_B028,W22TIL03,81.0,0.0
W22 x TIL03 BC1S4# Line_B029,W22TIL03,70.0,-2.0
W22 x TIL03 BC1S4# Line_B030,W22TIL03,74.0,-5.0
W22 x TIL03 BC1S4# Line_B031,W22TIL03,69.0,4.0
W22 x TIL03 BC1S4# Line_B032,W22TIL03,77.0,-5.0
W22 x TIL03 BC1S4# Line_B033,W22TIL03,78.0,0.0
W22 x TIL03 BC1S4# Line_B034,W22TIL03,74.0,0.0
W22 x TIL03 BC1S4# Line_B035,W22TIL03,71.0,-2.0
W22 x TIL03 BC1S4# Line_B036,W22TIL03,70.0,-1.0
W22 x TIL03 BC1S4# Line_B037,W22TIL03,74.0,-2.0
W22 x TIL03 BC1S4# Line_B038,W22TIL03,67.0,-1.0
W22 x TIL03 BC1S4# Line_B039,W22TIL03,71.0,-1.0
W22 x TIL03 BC1S4# Line_B040,W22TIL03,74.0,-5.0
W22 x TIL03 BC1S4# Line_B044,W22TIL03,75.0,-1.0
W22 x TIL03 BC1S4# Line_B045,W22TIL03,76.0,0.0
W22 x TIL03 BC1S4# Line_B046,W22TIL03,81.0,-3.0
W22 x TIL03 BC1S4# Line_B047,W22TIL03,80.0,-11.0
W22 x TIL03 BC1S4# Line_B048,W22TIL03,76.0,0.0
W22 x TIL03 BC1S4# Line_B050,W22TIL03,74.0,-3.0
W22 x TIL03 BC1S4# Line_B052,W22TIL03,80.0,-1.0
W22 x TIL03 BC1S4# Line_B053,W22TIL03,79.0,-4.0
W22 x TIL03 BC1S4# Line_B054,W22TIL03,80.0,1.0
W22 x TIL03 BC1S4# Line_B055,W22TIL03,77.0,-3.0
