ID,population,DTA,ASI
W22 x TIL14 BC1S4# Line_A088,W22TIL14,94.0,-6.0
W22 x TIL14 BC1S4# Line_A089,W22TIL14,80.0,-2.0
W22 x TIL14 BC1S4# Line_A090,W22TIL14,78.0,-4.0
W22 x TIL14 BC1S4# Line_A091,W22TIL14,101.0,-4.0
W22 x TIL14 BC1S4# Line_A092,W22TIL14,96.0,-6.0
W22 x TIL14 BC1S4# Line_A093,W22TIL14,90.0,-4.0
W22 x TIL14 BC1S4# Line_A094,W22TIL14,89.0,-3.0
W22 x TIL14 BC1S4# Line_A095,W22TIL14,81.0,0.0
W22 x TIL14 BC1S4# Line_A096,W22TIL14,100.0,-2.0
W22 x TIL14 BC1S4# Line_A097,W22TIL14,82.0,-4.0
W22 x TIL14 BC1S4# Line_A098,W22TIL14,81.0,-3.0
W22 x TIL14 BC1S4# Line_A099,W22TIL14,81.0,-1.0
W22 x TIL14 BC1S4# Line_B001,W22TIL14,84.0,-1.0
W22 x TIL14 BC1S4# Line_B002,W22TIL14,82.0,-4.0
W22 x TIL14 BC1S4# Line_B003,W22TIL14,82.0,-3.0
W22 x TIL14 BC1S4# Line_B004,W22TIL14,89.0,-1.0
W22 x TIL14 BC1S4# Line_B006,W22TIL14,88.0,1.0
W22 x TIL14 BC1S4# Line_B007,W22TIL14,75.0,-2.0
W22 x TIL14 BC1S4# Line_B009,W22TIL14,87.0,0.0
W22 x TIL14 BC1S4# Line_B010,W22TIL14,82.0,-3.0
W22 x TIL14 BC1S4# Line_B011,W22TIL14,84.0,-3.0
W22 x TIL14 BC1S4# Line_B012,W22TIL14,80.0,-2.0
W22 x TIL14 BC1S4# Line_B013,W22TIL14,90.0,-7.0
W22 x TIL14 BC1S4# Line_B014,W22TIL14,78.0,-1.0
W22 x TIL14 BC1S4# Line_B015,W22TIL14,86.0,1.0
W22 x TIL14 BC1S4# Line_B016,W22TIL14,99.0,-6.0
W22 x TIL14 BC1S4# Line_B017,W22TIL14,85.0,-5.0
W22 x TIL14 BC1S4# Line_B018,W22TIL14,81.0,2.0
W22 x TIL14 BC1S4# Line_B019,W22TIL14,85.0,-1.0
W22 x TIL14 BC1S4# Line_B020,W22TIL14,82.0,0.0
W22 x TIL14 BC1S4# Line_B021,W22TIL14,82.0,-2.0
W22 x TIL14 BC1S4# Line_B022,W22TIL14,92.0,-1.0
W22 x TIL14 BC1S4# Line_B023,W22TIL14,82.0,-1.0
W22 x TIL14 BC1S4# Line_B024,W22TIL14,80.0,-3.0
W22 x TIL14 BC1S4# Line_B025,W22TIL14,89.0,-1.0
W22 x TIL14 BC1S4# Line_B026,W22TIL14,100.0,-1.0
W22 x TIL14 BC1S4# Line_B027,W22TIL14,81.0,-3.0
W22 x TIL14 BC1S4# Line_B028,W22TIL14,80.0,-3.0
W22 x TIL14 BC1S4# Line_B029,W22TIL14,81.0,0.0
W22 x TIL14 BC1S4# Line_B031,W22TIL14,86.0,-1.0
W22 x TIL14 BC1S4# Line_B032,W22TIL14,85.0,-3.0
W22 x TIL14 BC1S4# Line_B033,W22TIL14,80.0,-3.0
W22 x TIL14 BC1S4# Line_B034,W22TIL14,77.0,-4.0
W22 x TIL14 BC1S4# Line_B035,W22TIL14,82.0,-2.0
W22 x TIL14 BC1S4# Line_B036,W22TIL14,85.0,1.0
W22 x TIL14 BC1S4# Line_B037,W22TIL14,81.0,-5.0
W22 x TIL14 BC1S4# Line_B038,W22TIL14,97.0,-10.0
W22 x TIL14 BC1S4# Line_B039,W22TIL14,83.0,-2.0
W22 x TIL14 BC1S4# Line_B041,W22TIL14,89.0,0.0
W22 x TIL14 BC1S4# Line_B044,W22TIL14,86.0,-1.0
W22 x TIL14 BC1S4# Line_B045,W22TIL14,83.0,-4.0
W22 x TIL14 BC1S4# Line_B046,W22TIL14,89.0,-4.0
W22 x TIL14 BC1S4# Line_B047,W22TIL14,90.0,-2.0
W22 x TIL14 BC1S4# Line_B048,W22TIL14,81.0,-4.0
W22 x TIL14 BC1S4# Line_B049,W22TIL14,82.0,0.0
W22 x TIL14 BC1S4# Line_B050,W22TIL14,86.0,-2.0
W22 x TIL14 BC1S4# Line_B051,W22TIL14,89.0,-1.0
W22 x TIL14 BC1S4# Line_B055,W22TIL14,89.0,0.0
W22 x TIL14 BC1S4# Line_B056,W22TIL14,84.0,-5.0
W22 x TIL14 BC1S4# Line_B057,W22TIL14,83.0,-5.0
W22 x TIL14 BC1S4# Line_B058,W22TIL14,82.0,0.0
W22 x TIL14 BC1S4# Line_B059,W22TIL14,87.0,-4.0
W22 x TIL14 BC1S4# Line_B060,W22TIL14,86.0,-6.0
W22 x TIL14 BC1S4# Line_B061,W22TIL14,78.0,0.0
W22 x TIL14 BC1S4# Line_B062,W22TIL14,79.0,-1.0
W22 x TIL14 BC1S4# Line_B063,W22TIL14,96.0,1.0
W22 x TIL14 BC1S4# Line_B064,W22TIL14,85.0,-1.0
W22 x TIL14 BC1S4# Line_B065,W22TIL14,77.0,-2.0
W22 x TIL14 BC1S4# Line_B066,W22TIL14,87.0,0.0
W22 x TIL14 BC1S4# Line_B067,W22TIL14,80.0,-1.0
W22 x TIL14 BC1S4# Line_B068,W22TIL14,80.0,-4.0
W22 x TIL14 BC1S4# Line_B069,W22TIL14,81.0,-2.0
W22 x TIL14 BC1S4# Line_B071,W22TIL14,85.0,-4.0
W22 x TIL14 BC1S4# Line_B072,W22TIL14,83.0,-1.0
W22 x TIL14 BC1S4# Line_B074,W22TIL14,83.0,-2.0
W22 x TIL14 BC1S4# Line_B075,W22TIL14,84.0,0.0
W22 x TIL14 BC1S4# Line_B076,W22TIL14,95.0,-11.0
W22 x TIL14 BC1S4# Line_B078,W22TIL14,84.0,-2.0
W22 x TIL14 BC1S4# Line_B079,W22TIL14,80.0,-4.0
W22 x TIL14 BC1S4# Line_C003,W22TIL14,82.0,0.0
W22 x TIL14 BC1S4# Line_C004,W22TIL14,83.0,0.0
W22 x TIL14 BC1S4# Line_C005,W22TIL14,80.0,-1.0
W22 x TIL14 BC1S4# Line_C007,W22TIL14,85.0,-2.0
W22 x TIL14 BC1S4# Line_C008,W22TIL14,82.0,-5.0
W22 x TIL14 BC1S4# Line_C009,W22TIL14,87.0,-2.0
W22 x TIL14 BC1S4# Line_C010,W22TIL14,94.0,1.0
W22 x TIL14 BC1S4# Line_C012,W22TIL14,92.0,-7.0
W22 x TIL14 BC1S4# Line_C013,W22TIL14,84.0,-3.0
W22 x TIL14 BC1S4# Line_C015,W22TIL14,95.0,1.0
W22 x TIL14 BC1S4# Line_C017,W22TIL14,80.0,-2.0
W22 x TIL14 BC1S4# Line_C020,W22TIL14,86.0,-1.0
W22 x TIL14 BC1S4# Line_C022,W22TIL14,85.0,-2.0
W22 x TIL14 BC1S4# Line_C023,W22TIL14,82.0,0.0
W22 x TIL14 BC1S4# Line_C024,W22TIL14,82.0,1.0
W22 x TIL14 BC1S4# Line_C025,W22TIL14,87.0,-1.0
W22 x TIL14 BC1S4# Line_C026,W22TIL14,90.0,-3.0
W22 x TIL14 BC1S4# Line_C027,W22TIL14,78.0,-1.0
W22 x TIL14 BC1S4# Line_C029,W22TIL14,95.0,-8.0
W22 x TIL14 BC1S4# Line_C030,W22TIL14,86.0,1.0
W22 x TIL14 BC1S4# Line_C032,W22TIL14,84.0,0.0
W22 x TIL14 BC1S4# Line_C033,W22TIL14,92.0,-2.0
W22 x TIL14 BC1S4# Line_C037,W22TIL14,86.0,-1.0
W22 x TIL14 BC1S4# Line_C038,W22TIL14,80.0,-4.0
W22 x TIL14 BC1S4# Line_C039,W22TIL14,87.0,-1.0
W22 x TIL14 BC1S4# Line_C040,W22TIL14,80.0,0.0
W22 x TIL14 BC1S4# Line_C041,W22TIL14,90.0,-5.0
W22 x TIL14 BC1S4# Line_C042,W22TIL14,82.0,-1.0
W22 x TIL14 BC1S4# Line_C043,W22TIL14,82.0,-7.0
W22 x TIL14 BC1S4# Line_C044,W22TIL14,83.0,-1.0
W22 x TIL14 BC1S4# Line_C045,W22TIL14,79.0,-1.0
W22 x TIL14 BC1S4# Line_C046,W22TIL14,101.0,-4.0
W22 x TIL14 BC1S4# Line_C047,W22TIL14,86.0,-1.0
W22 x TIL14 BC1S4# Line_C048,W22TIL14,81.0,-3.0
W22 x TIL14 BC1S4# Line_C049,W22TIL14,81.0,-2.0
W22 x TIL14 BC1S4# Line_C050,W22TIL14,82.0,-2.0
W22 x TIL14 BC1S4# Line_C051,W22TIL14,80.0,-1.0
W22 x TIL14 BC1S4# Line_C052,W22TIL14,82.0,-4.0
W22 x TIL14 BC1S4# Line_C053,W22TIL14,81.0,-3.0
W22 x TIL14 BC1S4# Line_C054,W22TIL14,80.0,-1.0
W22 x TIL14 BC1S4# Line_C055,W22TIL14,80.0,-1.0
W22 x TIL14 BC1S4# Line_C056,W22TIL14,81.0,-2.0
W22 x TIL14 BC1S4# Line_C057,W22TIL14,90.0,1.0
W22 x TIL14 BC1S4# Line_C058,W22TIL14,83.0,-3.0
W22 x TIL14 BC1S4# Line_C059,W22TIL14,87.0,1.0
W22 x TIL14 BC1S4# Line_C060,W22TIL14,85.0,-2.0
W22 x TIL14 BC1S4# Line_C062,W22TIL14,79.0,-3.0
W22 x TIL14 BC1S4# Line_C063,W22TIL14,81.0,-3.0
W22 x TIL14 BC1S4# Line_C064,W22TIL14,83.0,-4.0
W22 x TIL14 BC1S4# Line_C066,W22TIL14,80.0,-1.0
W22 x TIL14 BC1S4# Line_C068,W22TIL14,91.0,0.0
W22 x TIL14 BC1S4# Line_C069,W22TIL14,85.0,0.0
W22 x TIL14 BC1S4# Line_C070,W22TIL14,81.0,0.0
W22 x TIL14 BC1S4# Line_C071,W22TIL14,83.0,-2.0
W22 x TIL14 BC1S4# Line_C072,W22TIL14,80.0,-2.0
W22 x TIL14 BC1S4# Line_C073,W22TIL14,86.0,-1.0
W22 x TIL14 BC1S4# Line_C074,W22TIL14,81.0,-7.0
W22 x TIL14 BC1S4# Line_C076,W22TIL14,80.0,-3.0
W22 x TIL14 BC1S4# Line_C078,W22TIL14,85.0,-6.0
W22 x TIL14 BC1S4# Line_C079,W22TIL14,87.0,-2.0
W22 x TIL14 BC1S4# Line_C081,W22TIL14,81.0,-4.0
W22 x TIL14 BC1S4# Line_C083,W22TIL14,85.0,-3.0
W22 x TIL14 BC1S4# Line_C084,W22TIL14,89.0,-11.0
W22 x TIL14 BC1S4# Line_C085,W22TIL14,85.0,-1.0
W22 x TIL14 BC1S4# Line_C086,W22TIL14,82.0,0.0
W22 x TIL14 BC1S4# Line_C087,W22TIL14,82.0,-2.0
W22 x TIL14 BC1S4# Line_C088,W22TIL14,86.0,0.0
W22 x TIL14 BC1S4# Line_C090,W22TIL14,83.0,-2.0
W22 x TIL14 BC1S4# Line_A002,W22TIL14,-1.0,0.0
W22 x TIL14 BC1S4# Line_A003,W22TIL14,-1.0,-1.0
W22 x TIL14 BC1S4# Line_A005,W22TIL14,-1.0,-1.0
W22 x TIL14 BC1S4# Line_A006,W22TIL14,0.0,-2.0
W22 x TIL14 BC1S4# Line_A007,W22TIL14,-4.0,-4.0
W22 x TIL14 BC1S4# Line_A008,W22TIL14,-2.0,-3.0
W22 x TIL14 BC1S4# Line_A009,W22TIL14,-1.0,-4.0
W22 x TIL14 BC1S4# Line_A010,W22TIL14,1.0,0.0
W22 x TIL14 BC1S4# Line_A012,W22TIL14,-3.0,-8.0
W22 x TIL14 BC1S4# Line_A014,W22TIL14,-4.0,-2.0
W22 x TIL14 BC1S4# Line_A015,W22TIL14,-4.0,-9.0
W22 x TIL14 BC1S4# Line_A016,W22TIL14,3.0,0.0
W22 x TIL14 BC1S4# Line_A017,W22TIL14,-2.0,0.0
W22 x TIL14 BC1S4# Line_A018,W22TIL14,-3.0,-2.0
W22 x TIL14 BC1S4# Line_A019,W22TIL14,-1.0,-7.0
W22 x TIL14 BC1S4# Line_A020,W22TIL14,0.0,-2.0
W22 x TIL14 BC1S4# Line_A021,W22TIL14,-1.0,-4.0
W22 x TIL14 BC1S4# Line_A022,W22TIL14,-1.0,1.0
W22 x TIL14 BC1S4# Line_A023,W22TIL14,-4.0,-2.0
W22 x TIL14 BC1S4# Line_A024,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_A025,W22TIL14,0.0,1.0
W22 x TIL14 BC1S4# Line_A027,W22TIL14,-2.0,-3.0
W22 x TIL14 BC1S4# Line_A029,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_A030,W22TIL14,-9.0,-4.0
W22 x TIL14 BC1S4# Line_A033,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_A034,W22TIL14,-3.0,-12.0
W22 x TIL14 BC1S4# Line_A035,W22TIL14,-2.0,0.0
W22 x TIL14 BC1S4# Line_A036,W22TIL14,0.0,0.0
W22 x TIL14 BC1S4# Line_A037,W22TIL14,-3.0,-2.0
W22 x TIL14 BC1S4# Line_A038,W22TIL14,-2.0,-2.0
W22 x TIL14 BC1S4# Line_A039,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_A040,W22TIL14,0.0,-3.0
W22 x TIL14 BC1S4# Line_A041,W22TIL14,-3.0,-12.0
W22 x TIL14 BC1S4# Line_A042,W22TIL14,-1.0,0.0
W22 x TIL14 BC1S4# Line_A044,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_A045,W22TIL14,-2.0,0.0
W22 x TIL14 BC1S4# Line_A046,W22TIL14,-1.0,-1.0
W22 x TIL14 BC1S4# Line_A048,W22TIL14,-3.0,-5.0
W22 x TIL14 BC1S4# Line_A049,W22TIL14,-2.0,0.0
W22 x TIL14 BC1S4# Line_A050,W22TIL14,-2.0,-9.0
W22 x TIL14 BC1S4# Line_A051,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_A052,W22TIL14,-5.0,-5.0
W22 x TIL14 BC1S4# Line_A053,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_A054,W22TIL14,-2.0,-1.0
W22 x TIL14 BC1S4# Line_A055,W22TIL14,-2.0,-3.0
W22 x TIL14 BC1S4# Line_A057,W22TIL14,0.0,-1.0
W22 x TIL14 BC1S4# Line_A058,W22TIL14,-4.0,-5.0
W22 x TIL14 BC1S4# Line_A059,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_A060,W22TIL14,-4.0,-14.0
W22 x TIL14 BC1S4# Line_A061,W22TIL14,-3.0,-2.0
W22 x TIL14 BC1S4# Line_A063,W22TIL14,-4.0,-6.0
W22 x TIL14 BC1S4# Line_A064,W22TIL14,-1.0,0.0
W22 x TIL14 BC1S4# Line_A065,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_A068,W22TIL14,-4.0,-4.0
W22 x TIL14 BC1S4# Line_A069,W22TIL14,-7.0,-9.0
W22 x TIL14 BC1S4# Line_A070,W22TIL14,-4.0,-3.0
W22 x TIL14 BC1S4# Line_A071,W22TIL14,-3.0,-2.0
W22 x TIL14 BC1S4# Line_A072,W22TIL14,1.0,-2.0
W22 x TIL14 BC1S4# Line_A073,W22TIL14,-1.0,0.0
W22 x TIL14 BC1S4# Line_A074,W22TIL14,-2.0,-1.0
W22 x TIL14 BC1S4# Line_A075,W22TIL14,-4.0,-4.0
W22 x TIL14 BC1S4# Line_A076,W22TIL14,-5.0,-7.0
W22 x TIL14 BC1S4# Line_A078,W22TIL14,-2.0,-1.0
W22 x TIL14 BC1S4# Line_A079,W22TIL14,-2.0,-2.0
W22 x TIL14 BC1S4# Line_A081,W22TIL14,-7.0,-6.0
W22 x TIL14 BC1S4# Line_A082,W22TIL14,-3.0,1.0
W22 x TIL14 BC1S4# Line_A083,W22TIL14,-3.0,0.0
W22 x TIL14 BC1S4# Line_A084,W22TIL14,-4.0,-7.0
W22 x TIL14 BC1S4# Line_A086,W22TIL14,-2.0,-2.0
W22 x TIL14 BC1S4# Line_A087,W22TIL14,1.0,-2.0
W22 x TIL14 BC1S4# Line_A088,W22TIL14,-6.0,-9.0
W22 x TIL14 BC1S4# Line_A089,W22TIL14,-2.0,-2.0
W22 x TIL14 BC1S4# Line_A090,W22TIL14,-4.0,-3.0
W22 x TIL14 BC1S4# Line_A092,W22TIL14,-6.0,-10.0
W22 x TIL14 BC1S4# Line_A093,W22TIL14,-4.0,-8.0
W22 x TIL14 BC1S4# Line_A094,W22TIL14,-3.0,-5.0
W22 x TIL14 BC1S4# Line_A095,W22TIL14,0.0,0.0
W22 x TIL14 BC1S4# Line_A096,W22TIL14,-2.0,-5.0
W22 x TIL14 BC1S4# Line_A097,W22TIL14,-4.0,-5.0
W22 x TIL14 BC1S4# Line_A098,W22TIL14,-3.0,-2.0
W22 x TIL14 BC1S4# Line_A099,W22TIL14,-1.0,0.0
W22 x TIL14 BC1S4# Line_B001,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_B002,W22TIL14,-4.0,-4.0
W22 x TIL14 BC1S4# Line_B003,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_B004,W22TIL14,-1.0,0.0
W22 x TIL14 BC1S4# Line_B006,W22TIL14,1.0,0.0
W22 x TIL14 BC1S4# Line_B007,W22TIL14,-2.0,-3.0
W22 x TIL14 BC1S4# Line_B009,W22TIL14,0.0,-3.0
W22 x TIL14 BC1S4# Line_B010,W22TIL14,-3.0,-5.0
W22 x TIL14 BC1S4# Line_B011,W22TIL14,-3.0,-4.0
W22 x TIL14 BC1S4# Line_B012,W22TIL14,-2.0,0.0
W22 x TIL14 BC1S4# Line_B013,W22TIL14,-7.0,-5.0
W22 x TIL14 BC1S4# Line_B014,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_B015,W22TIL14,1.0,-7.0
W22 x TIL14 BC1S4# Line_B016,W22TIL14,-6.0,-9.0
W22 x TIL14 BC1S4# Line_B017,W22TIL14,-5.0,-3.0
W22 x TIL14 BC1S4# Line_B018,W22TIL14,2.0,0.0
W22 x TIL14 BC1S4# Line_B019,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_B020,W22TIL14,0.0,-1.0
W22 x TIL14 BC1S4# Line_B021,W22TIL14,-2.0,-2.0
W22 x TIL14 BC1S4# Line_B022,W22TIL14,-1.0,-1.0
W22 x TIL14 BC1S4# Line_B023,W22TIL14,-1.0,-1.0
W22 x TIL14 BC1S4# Line_B024,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_B025,W22TIL14,-1.0,1.0
W22 x TIL14 BC1S4# Line_B027,W22TIL14,-3.0,-2.0
W22 x TIL14 BC1S4# Line_B028,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_B029,W22TIL14,0.0,1.0
W22 x TIL14 BC1S4# Line_B031,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_B032,W22TIL14,-3.0,-1.0
W22 x TIL14 BC1S4# Line_B033,W22TIL14,-3.0,-3.0
W22 x TIL14 BC1S4# Line_B034,W22TIL14,-4.0,-4.0
W22 x TIL14 BC1S4# Line_B035,W22TIL14,-2.0,-1.0
W22 x TIL14 BC1S4# Line_B036,W22TIL14,1.0,0.0
W22 x TIL14 BC1S4# Line_B037,W22TIL14,-5.0,-11.0
W22 x TIL14 BC1S4# Line_B038,W22TIL14,-10.0,-10.0
W22 x TIL14 BC1S4# Line_B039,W22TIL14,-2.0,-2.0
W22 x TIL14 BC1S4# Line_B041,W22TIL14,0.0,-1.0
W22 x TIL14 BC1S4# Line_B044,W22TIL14,-1.0,-2.0
W22 x TIL14 BC1S4# Line_B045,W22TIL14,-4.0,-5.0
W22 x TIL14 BC1S4# Line_B046,W22TIL14,-4.0,-1.0
W22 x TIL14 BC1S4# Line_B047,W22TIL14,-2.0,-6.0
W22 x TIL14 BC1S4# Line_B048,W22TIL14,-4.0,-4.0
W22 x TIL14 BC1S4# Line_B049,W22TIL14,0.0,-1.0
W22 x TIL14 BC1S4# Line_B050,W22TIL14,-2.0,-8.0
W22 x TIL14 BC1S4# Line_B051,W22TIL14,-1.0,1.0
W22 x TIL14 BC1S4# Line_B055,W22TIL14,0.0,-2.0
W22 x TIL14 BC1S4# Line_B056,W22TIL14,-5.0,-1.0
W22 x TIL14 BC1S4# Line_B057,W22TIL14,-5.0,-6.0
W22 x TIL14 BC1S4# Line_B058,W22TIL14,0.0,0.0
W22 x TIL14 BC1S4# Line_B059,W22TIL14,-4.0,2.0
W22 x TIL14 BC1S4# Line_B060,W22TIL14,-6.0,-5.0
W22 x TIL14 BC1S4# Line_B061,W22TIL14,0.0,-2.0
W22 x TIL14 BC1S4# Line_B062,W22TIL14,-1.0,1.0
W22 x TIL14 BC1S4# Line_B063,W22TIL14,1.0,1.0
W22 x TIL14 BC1S4# Line_B064,W22TIL14,-1.0,0.0
W22 x TIL14 BC1S4# Line_B065,W22TIL14,-2.0,-3.0
W22 x TIL14 BC1S4# Line_B066,W22TIL14,0.0,0.0
W22 x TIL14 BC1S4# Line_B067,W22TIL14,-1.0,1.0
W22 x TIL14 BC1S4# Line_B068,W22TIL14,-4.0,-5.0
W22 x TIL14 BC1S4# Line_B069,W22TIL14,-2.0,-6.0
W22 x TIL14 BC1S4# Line_B071,W22TIL14,-4.0,-8.0
W22 x TIL14 BC1S4# Line_B072,W22TIL14,-1.0,-1.0
W22 x TIL14 BC1S4# Line_B074,W22TIL14,-2.0,-3.0
W22 x TIL14 BC1S4# Line_B075,W22TIL14,0.0,0.0
W22 x TIL14 BC1S4# Line_B078,W22TIL14,-2.0,-2.0
W22 x TIL14 BC1S4# Line_B079,W22TIL14,-4.0,-6.0
W22 x TIL14 BC1S4# Line_C003,W22TIL14,0.0,-4.0
W22 x TIL14 BC1S4# Line_C004,W22TIL14,0.0,-3.0
W22 x TIL14 BC1S4# Line_C005,W22TIL14,-1.0,-1.0
W22 x TIL14 BC1S4# Line_C007,W22TIL14,-2.0,-2.0
W22 x TIL14 BC1S4# Line_C008,W22TIL14,-5.0,-5.0
W22 x TIL14 BC1S4# Line_C009,W22TIL14,-2.0,-3.0
W22 x TIL14 BC1S4# Line_C010,W22TIL14,1.0,-4.0
W22 x TIL14 BC1S4# Line_C012,W22TIL14,-7.0,-5.0
